T1,T2,T3,Current,Voltage,Target,T_prev,rise_rate
40.85718252955544,42.8457685770402,40.95684596889943,4.26166819978322,11.674463570430856,41.60103754857113,40.82182102960819,0.0353614999472498
40.900578449126805,42.90509236983365,40.99744182675291,4.303839246063919,12.243203243066734,41.666591176842395,40.85718252955544,0.0433959195713669
40.96076578720751,42.98368133430176,41.05532640901793,4.390543143245504,11.591606331471809,41.683935136147056,40.900578449126805,0.06018733808070209
40.97677144180148,43.00701760253553,41.06801636410416,4.17381329698118,12.510952993071529,41.824036444457555,40.96076578720751,0.016005654593975294
41.10644059140626,43.16840527176496,41.19726347020143,4.7429982761306615,12.54869414666478,41.94864035840162,40.97677144180148,0.12966914960477993
41.222451788070295,43.31097611848648,41.31249316864809,4.684503574424935,12.233579368521312,41.992962195680974,41.10644059140626,0.11601119666403292
41.264779332217785,43.3618703133553,41.35223694146985,4.325030466502868,12.422025389607857,42.05959969470391,41.222451788070295,0.04232754414748996
41.3278988987936,43.43752881167615,41.413371373642,4.432366667987112,12.31351407917676,42.18010935008742,41.264779332217785,0.06311956657581419
41.44107220975594,43.57341238346022,41.52584345704609,4.6876934534028285,12.34318906474453,42.238774348906496,41.3278988987936,0.11317331096233829
41.49751279796063,43.63861304026361,41.58019720849524,4.413076144628607,12.009931926728704,42.38436926633167,41.44107220975594,0.05644058820469411
41.63448264855453,43.80150757703724,41.71711757340322,4.8204905085352125,12.147506789350803,42.49490099553571,41.49751279796063,0.13696985059389988
41.73954270243365,43.92384137786842,41.82131890630503,4.6720460414028375,11.816070355977528,42.61965246380128,41.63448264855453,0.10506005387912154
41.858070194320575,44.06155752412111,41.93932967296215,4.748161862134489,11.77561709731892,42.763024063127204,41.73954270243365,0.11852749188692258
41.99416973561747,44.21956349915018,42.07533895461396,4.845955992936465,11.83021172527741,42.83034365609143,41.858070194320575,0.13609954129689328
42.06035307328335,44.29097415828821,42.13970373670274,4.507794285537866,12.559845972758197,42.9679108021279,41.99416973561747,0.06618333766588336
42.19153606093488,44.44147365764419,42.27072268780462,4.838888137085517,11.607467800126434,43.07218849576038,42.06035307328335,0.13118298765152758
42.29228144527144,44.55373814519235,42.37054589681736,4.6978867681053655,12.29869949266088,43.242605437483085,42.19153606093488,0.10074538433656244
42.45435576106818,44.74024086248301,42.53321968889807,5.013454053518741,11.759615797444477,43.416583531247134,42.29228144527144,0.1620743157967368
42.620167892205416,44.92991201555247,42.69967068598351,5.045907721651527,11.825023234220662,43.47166553094425,42.45435576106818,0.16581213113723692
42.67646577327359,44.98464765153887,42.75388316802029,4.512531782226715,11.689653662688247,43.5951340957319,42.620167892205416,0.05629788106817557
42.79587402080003,45.11669264673488,42.872835619660776,4.83386962713303,12.20041811665775,43.75607704267046,42.67646577327359,0.11940824752643664
42.95011451581255,45.290640014132045,43.02747659806681,5.018708014549135,11.87063873756455,43.86150900844237,42.79587402080003,0.15424049501252313
43.05335454527852,45.401336407930025,43.12983607211857,4.7771590490791445,11.710128903380271,44.04545485663328,42.95011451581255,0.10324002946597233
43.22925578493639,45.60044849256782,43.3066602923956,5.150043466552081,11.75191185749738,44.15642059195065,43.05335454527852,0.1759012396578683
43.33807182546335,45.7164889878586,43.41470096253,4.829886510365275,12.533024711585156,44.33787419543436,43.22925578493639,0.10881604052696048
43.51211515888826,45.91191968303898,43.589587744375855,5.16618213343139,12.181410000987013,44.459239488662284,43.33807182546335,0.17404333342490474
43.63094765923972,46.0389096657844,43.70786114096272,4.905393565231045,12.340512181810254,44.61772850279726,43.51211515888826,0.11883250035146631
43.78416996996521,46.20763413659116,43.86138140183542,5.088410118896936,12.413792812582017,44.778138771639995,43.63094765923972,0.1532223107254893
43.93938731274413,46.37810921330212,44.01691978887374,5.112157294228487,11.622798661759605,44.94218909909159,43.78416996996521,0.15521734277891852
44.09818019003753,46.55229208272677,44.17609502451046,5.144030927685658,12.054339190725663,45.08652053468722,43.93938731274413,0.15879287729340064
44.238948643166864,46.70383521400827,44.31677774688651,5.068249095381494,12.133427933775282,45.209903880198766,44.09818019003753,0.14076845312933273
44.36045402409805,46.8315336834407,44.43772393305756,4.984933111888471,12.29630836766687,45.32658240809005,44.238948643166864,0.12150538093118257
44.47576703318558,46.9516320774183,44.55234811366626,4.965502481913234,11.62717766650525,45.41016148529177,44.36045402409805,0.1153130090875365
44.56045116839611,47.03440874840196,44.63562453907724,4.823410874947951,11.589636567782708,45.50165747996592,44.47576703318558,0.08468413521053009
44.65229046896806,47.12638553046645,44.72629644046324,4.867845861698767,11.567265293621878,45.67220030839436,44.56045116839611,0.091839300571948
44.81710310676932,47.3077222447239,44.89177557368984,5.24188272975326,12.406762538086657,45.72845672273024,44.65229046896806,0.16481263780126199
44.87647164653743,47.35970171741828,44.949196804235,4.7294910957219685,12.52509317505512,45.89694566151229,44.81710310676932,0.05936853976810852
45.03933669942617,47.538766145728665,45.112734139382056,5.253649422009395,12.180998859756702,46.066825323173525,44.87647164653743,0.16286505288874054
45.203714765026085,47.71898060786797,45.27778059662651,5.275881053311918,11.983279329002825,46.23494128790366,45.03933669942617,0.1643780655999123
45.36667753338484,47.89680903015905,45.44133730016707,5.283658734012196,12.242668965881077,46.39131785448251,45.203714765026085,0.1629627683587529
45.51897646492007,48.06104258637218,45.59393451215528,5.245149261337224,12.4222598438676,46.14923310681871,45.36667753338484,0.15229893153523477
45.2778045181945,47.82485432396938,45.34504047829224,5.2918313007189175,12.306076728559772,46.193161237001085,45.51897646492007,-0.24117194672557218
45.32663943383056,47.86093667463502,45.3919076025377,4.717250049422257,12.451924977214004,46.3028806849076,45.2778045181945,0.04883491563605702
45.43589954310447,47.97196496083108,45.50077755078725,5.025534765672163,11.633600205296542,46.42397943205051,45.32663943383056,0.10926010927391161
45.555588689089625,48.09599738217001,45.620352224891874,5.088429142463579,12.571002892119855,46.08580956796331,45.43589954310447,0.11968914598515568
45.22541829949888,47.75131280212295,45.2806976022681,4.850666051647184,11.513799950568115,46.1793389499056,45.555588689089625,-0.33017038959074796
45.319552979095725,47.84398923226407,45.374474638357,4.940625777671719,11.853798652285615,46.221293738214364,45.22541829949888,0.09413467959684851
45.36583911874083,47.87878232246656,45.419259773435705,4.710942370818276,12.33971841270695,46.381130722784285,45.319552979095725,0.04628613964510464
45.520756622326246,48.04722621729667,45.575409328729926,5.259877109428588,11.928733514485046,46.115692650279605,45.36583911874083,0.15491750358541623
45.25745376306397,47.78494936363655,45.304674824138296,5.182914406424182,12.229606046264218,46.19756705833266,45.520756622326246,-0.26330285926227504
45.34076475081517,47.86425337451866,45.38768304966417,4.889550755005146,11.782272699639485,46.33851026487361,45.25745376306397,0.08331098775119727
45.47848248086568,48.01059738576943,45.526450927985735,5.170316262963707,11.57080332412812,46.07678822780638,45.34076475081517,0.13771773005051102
45.21877759456685,47.7519330713388,45.25965401751349,5.196112326102049,11.513159245096288,46.13789708669978,45.47848248086568,-0.2597048862988274
45.28304707528253,47.807249416600285,45.32339476821653,4.789909615357884,12.36191109452082,46.196366098330515,45.21877759456685,0.06426948071568006
45.3445551119644,47.86019536684128,45.38434781618586,4.783424656805826,11.89089894037396,46.22167882266756,45.28304707528253,0.06150803668186455
45.375097702950384,47.87631762096681,45.41362114408549,4.635604440638655,11.922748870667034,46.34166633809148,45.3445551119644,0.030542590985987772
45.49275635467816,48.00002956259582,45.53221309700045,5.075681037132282,11.682111170406674,45.9863901106969,45.375097702950384,0.11765865172777268
45.14581929158271,47.63691555641944,45.17643548408857,4.76386299919877,11.788059332242282,46.10601910162658,45.49275635467816,-0.3469370630954458
45.26311963538239,47.759965490625206,45.29497217887213,5.051974021672985,12.431845050361405,46.16268285553951,45.14581929158271,0.11730034379967691
45.322209697136806,47.81200984353652,45.35382902594518,4.772077686786034,12.08823746832781,46.2104174568856,45.26311963538239,0.05909006175441789
45.372781452734806,47.85448539843322,45.40398551948878,4.736099733063711,12.458957752597208,46.331962171417935,45.322209697136806,0.05057175559799987
45.49132330609619,47.98075853524146,45.52380467291617,5.081817017510572,12.13228579675789,46.37961427760812,45.372781452734806,0.11854185336138556
45.54160168259246,48.02360051587949,45.5736406343524,4.7515806901764295,12.293203494800562,46.03381805939262,45.49132330609619,0.050278376496265764
45.20265680340958,47.67240704704584,45.226390327722456,4.81123588901617,12.40583641885832,46.11182619650375,45.54160168259246,-0.3389448791828755
45.2807948102912,47.74956169267587,45.30512208654416,4.863980690385429,12.510463538782965,46.13468669898466,45.20265680340958,0.0781380068816162
45.307818797997406,47.76476426432336,45.3314770346332,4.61632273132171,11.868699768086346,46.20556027550611,45.2807948102912,0.027023987706208175
45.37888883185926,47.83479072638814,45.40300126827092,4.8404375024764,11.872404100212355,46.242708761455816,45.307818797997406,0.07107003386185085
45.41866008987061,47.867013706077245,45.4424524884196,4.691154983789834,11.633573916556882,46.321526093892295,45.37888883185926,0.03977125801135628
45.4967100014077,47.94672338272159,45.521144897547615,4.887280205051832,11.765645994653926,46.316976435396704,45.41866008987061,0.07804991153708585
45.4976225023887,47.93251104781648,45.52079575598492,4.509232166914405,12.561386022342584,46.34724258011247,45.4967100014077,0.0009125009810020401
45.53031994434416,47.9583252442677,45.55308255172556,4.66976060547342,11.899157683111763,46.37754867231166,45.4976225023887,0.032697441955455986
45.56282894829767,47.9846103158224,45.585206752814905,4.672776484209591,11.898926118478531,46.433923929736274,45.53031994434416,0.03250900395351408
45.6192357608679,48.04069586416954,45.64184016417139,4.796138820928461,12.40343359363552,46.02612739301369,45.56282894829767,0.05640681257023061
45.2212076681184,47.622627973447344,45.234546537475296,4.529637102009081,11.770792172115714,45.985844977158536,45.6192357608679,-0.3980280927494988
45.188075304275664,47.56963879197119,45.19982083522876,4.316316917065273,11.695452665363062,45.948155306676576,45.2212076681184,-0.03313236384273921
45.15684802445355,47.520477389457945,45.16714050611826,4.324514782547438,11.597430338937698,45.963490402408326,45.188075304275664,-0.031227279822111598
45.174208042912944,47.53194498704914,45.18431817726289,4.566121958241871,11.89882782216314,45.98591339672783,45.15684802445355,0.01736001845939228
45.197943486800966,47.55175136014374,45.2080453432388,4.600324329317767,12.253909065580862,46.030174861836365,45.174208042912944,0.023735443888021734
45.241738654127325,47.59645541399706,45.25233051738471,4.703389397977618,11.700113563806052,46.030122234473616,45.197943486800966,0.04379516732635835
45.24452978860778,47.59124318211582,45.254593732697245,4.502657861828027,12.296703082841432,45.96388376491904,45.241738654127325,0.0027911344804536498
45.18590279029027,47.51177371715001,45.19397478731684,4.196646647922439,12.059257829403595,45.98227161667475,45.24452978860778,-0.05862699831750717
45.20503850229798,47.52865117904489,45.21312516868139,4.58168174638161,11.847378812817766,45.94047068829627,45.18590279029027,0.019135712007710026
45.16843583017986,47.4777943415509,45.17518189315805,4.305129221964487,12.500887759229297,45.9114339303189,45.20503850229798,-0.036602672118121404
45.14329730471117,47.44194789010422,45.14905659614129,4.360215104537429,12.33261744027964,45.86827498717144,45.16843583017986,-0.025138525468690887
45.104843286039895,47.39063571319969,45.10934596227472,4.292194578575438,11.598286141082534,45.86599389380179,45.14329730471117,-0.03845401867127407
45.10388899769606,47.38597434420765,45.10811833950166,4.477133644168853,12.252865657318306,45.81028351385785,45.104843286039895,-0.0009542883438342642
45.05343189026358,47.32122164685995,45.05619700445,4.229894827956041,11.883315270098546,45.70662529390211,45.10388899769606,-0.050457107432478665
44.95831592447753,47.20295485889165,44.95860509833712,4.0029843844364565,11.808615802328244,45.635428326415706,45.05343189026358,-0.09511596578605008
44.89270918679944,47.1222040156087,44.891371776838994,4.143334010615909,12.3795921667254,45.50994194560867,44.95831592447753,-0.06560673767808822
44.77657538942362,46.98078730573821,44.772463141664176,3.885652448919896,11.566060440114711,45.38560550820923,44.89270918679944,-0.11613379737582363
44.66096650554574,46.841614723039264,44.65423529604269,3.879191927921476,12.517061477387584,45.33966101804278,44.77657538942362,-0.11560888387788282
44.61735159792848,46.79173932730888,44.60989212889096,4.229957290718962,11.999666860145748,45.245630712790536,44.66096650554574,-0.04361490761725406
44.52915828785079,46.68781513675711,44.51991871376373,4.003329836466346,12.373821745347175,45.10283463479855,44.61735159792848,-0.08819331007769193
44.395557444357934,46.52942677405735,44.38351968598036,3.769045926430147,11.635855548444791,45.05046305207143,44.52915828785079,-0.13360084349285728
44.34506593947263,46.47392358901241,44.33239962772926,4.17371128703932,12.242284777239162,44.919698175527536,44.395557444357934,-0.05049150488530074
44.22201383894176,46.33010292132643,44.20697776631441,3.8063603263389454,11.551076155934972,44.757479013534386,44.34506593947263,-0.12305210053087023
44.069468857778176,46.15150589528977,44.0514622875352,3.648667569837816,12.596438553954904,44.70620887835458,44.22201383894176,-0.1525449811635866
44.019001025857975,46.098961773222406,44.00066383598337,4.146404022425652,12.149864811732158,44.57868187352148,44.069468857778176,-0.050467831920201434
43.89802737563848,45.96036647748195,43.87765176744404,3.78903577675186,11.814422087539803,44.401661785502746,44.019001025857975,-0.12097365021949713
43.73096339973431,45.76649653966268,43.70752541711126,3.548248947858656,11.78260706263267,44.30638200983679,43.89802737563848,-0.16706397590417055
43.63896593866318,45.6657299473484,43.61445014349878,3.9095557206249865,12.18052117535477,44.1362629631173,43.73096339973431,-0.09199746107112361
43.477644433759565,45.4807350824878,43.45040937310453,3.5546126684797086,12.486956247980524,44.03235440363892,43.63896593866318,-0.16132150490361852
43.37710705608398,45.37118574375235,43.34877041108043,3.8447684901251935,12.483755378895816,43.82906280239336,43.477644433759565,-0.10053737767558601
43.18455492416185,45.14971122836747,43.15292225465075,3.375542177230921,12.266431385820162,43.633474875933416,43.37710705608398,-0.1925521319221275
42.99858458399156,44.93785985011287,42.96398019369581,3.3920881611441454,11.818125995906843,43.51876654828222,43.18455492416185,-0.185970340170293
42.88693363179553,44.818048816609576,42.85131719644154,3.7476761708068858,11.688535159134782,43.41694548502911,42.99858458399156,-0.11165095219602961
42.78711794566709,44.71289540982861,42.75082309959164,3.7965034140559575,12.24229191411296,43.22108030864612,42.88693363179553,-0.09981568612843716
42.60032293388648,44.50166276332784,42.56125522872403,3.352158989247473,12.236905432063438,43.06244902997805,42.78711794566709,-0.1867950117806103
42.4475297875392,44.333162516743386,42.40665478565156,3.505932578708133,12.344028821365658,42.93758374292495,42.60032293388648,-0.15279314634727825
42.32572547226019,44.20314072196224,42.28388503455243,3.6471681294384486,11.85790861901567,42.77253229226046,42.4475297875392,-0.12180431527901447
42.16669253985207,44.02788375658425,42.12302058034506,3.4496663602152178,11.751023238361714,42.569911988891434,42.32572547226019,-0.15903293240811678
41.97268128272397,43.810643291651736,41.92641139229859,3.260493846671482,11.70975370324385,42.34612268436214,42.16669253985207,-0.1940112571281034
41.75871051520184,43.57017547384719,41.70948206403738,3.143618089768964,12.364502511842888,42.15279772505375,41.97268128272397,-0.2139707675221274
41.57246067646023,43.36483788709375,41.52109461160729,3.2634753619476435,11.933534525325156,42.022442236582314,41.75871051520184,-0.1862498387416096
41.44415405568649,43.23100664546535,41.3921660085951,3.5364752427139527,12.2304859167208,41.76424006112361,41.57246067646023,-0.128306620773742
41.19764311044113,42.9529045300055,41.14217254292419,2.9331754203639457,12.436881556167462,41.56518542566685,41.44415405568649,-0.24651094524536177
41.00527881659452,42.74245929336065,40.94781816704536,3.182416699854632,12.312271117340602,41.35069320862865,41.19764311044113,-0.1923642938466088
40.79839224460336,42.51500641775847,40.73868096352412,3.092376974027017,12.147822804690673,41.17849604938735,41.00527881659452,-0.20688657199115568
40.63031809935767,42.33575971337053,40.56941033543384,3.2678070809163686,12.513010660697008,40.99706740136636,40.79839224460336,-0.16807414524568998
40.45361695381685,42.146230337352605,40.391354912929614,3.2089819208303925,11.59315525079004,40.71238760542477,40.63031809935767,-0.17670114554082517
40.18131780257275,41.84041507561532,40.11542993808626,2.714604600807605,12.133235449026078,40.77825777691109,40.45361695381685,-0.2722991512440984
40.25460432397418,41.88786797471004,40.19230103204904,2.66865465996015,12.41655547776859,40.87222785022451,40.18131780257275,0.07328652140142822
40.353121251409696,41.96863683097696,40.2949254682869,2.8047187045014152,11.886184913108735,40.957730078749684,40.25460432397418,0.09851692743551865
40.44324043781639,42.041127499052656,40.38882229938002,2.774356499217713,12.35322579755126,40.695898938375564,40.353121251409696,0.09011918640669592
40.18962760517699,41.76618192907127,40.13188728087844,2.8164711744609745,12.360046972316203,40.83661553594663,40.44324043781639,-0.25361283263940493
40.32998131501519,41.902586595801495,40.27727869702319,3.0130758773192747,12.400445179533602,40.9412518934718,40.18962760517699,0.14035370983820172
40.43672234508404,41.99897768179967,40.38805565353168,2.8594427537671523,12.49667821645403,41.03624258916498,40.32998131501519,0.1067410300688536
40.5341611411656,42.085397120284334,40.48916950604502,2.824640681244604,11.766601076033112,40.72068350969647,40.43672234508404,0.09743879608155481
40.2295783051346,41.7527390499428,40.17973317401202,2.5753783360497238,12.000795558197929,40.830759749164855,40.5341611411656,-0.30458283603099545
40.340187196444354,41.85765780537489,40.29443424567532,2.873686212581387,11.935841048757204,40.94400991623696,40.2295783051346,0.11060889130975227
40.45346628083374,41.966836446950175,40.411727020926975,2.898667080698313,12.0029854249108,40.96607134213087,40.340187196444354,0.11327908438938294
40.48219935986055,41.97374678933431,40.442267877197736,2.487675006605787,12.408721273666504,40.95337144324351,40.45346628083374,0.028733079026814323
40.47818815798866,41.94269330676099,40.439232864980895,2.3290091836792235,12.281696636762693,40.9816270575676,40.48219935986055,-0.00401120187189008
40.51134409211871,41.95925876067456,40.47427831990952,2.517147971571833,12.25801472413703,41.03351902460394,40.47818815798866,0.03315593413005047
40.56588744586046,42.003480881005096,40.53118874694625,2.629059711065054,12.52479428538255,40.64149814459807,40.51134409211871,0.054543353741749456
40.1876238070452,41.59081096890348,40.14605965784553,2.2215112069952725,12.460356967071448,40.63052717013415,40.56588744586046,-0.3782636388152625
40.18323840147845,41.56551226476014,40.14283084416389,2.30651663668492,12.4319604940311,40.60941591923029,40.1876238070452,-0.004385405566750933
40.168936795971405,41.5298781039855,40.12943285773394,2.258588426284459,12.297041629779695,40.63706948135788,40.18323840147845,-0.014301605507043291
40.19918664134695,41.550349513889614,40.16167228883706,2.482048775673438,12.322238134020136,40.63858088536232,40.168936795971405,0.030249845375543316
40.20497935621778,41.54196540425363,40.16879789561556,2.363765951234571,11.669530126968487,40.66741519837914,40.19918664134695,0.0057927148708287746
40.23566312863949,41.56518906678594,40.20139339971201,2.4902181929267733,12.282215515136054,40.63385267208784,40.20497935621778,0.030683772421710387
40.20842635489231,41.51853728194608,40.17459437942512,2.2044298503133706,12.121137629484762,40.60568551123339,40.23566312863949,-0.027236773747176812
40.185702688087815,41.47892215648231,40.15243168913004,2.226213208761368,12.353757452193602,40.55514357978385,40.20842635489231,-0.022723666804495224
40.14187562334749,41.41490009292716,40.10865502307692,2.1201129982676843,11.72941512994498,40.48623227552289,40.185702688087815,-0.04382706474032716
40.0805850449546,41.33109462233112,40.04701715928293,2.0304322234123098,12.36962305732466,40.45660850960022,40.14187562334749,-0.06129057839288521
40.0551028742232,41.29261455200557,40.02210810257189,2.2055966931008517,12.54391318391528,40.33152245363879,40.0805850449546,-0.0254821707314008
39.94104181991945,41.14706960088514,39.90645594011178,1.7614538481253057,12.321738079494926,40.25974436981221,40.0551028742232,-0.1140610543037539
39.87557543936338,41.06296673268915,39.8406909373841,1.9961695011150469,11.998501770864577,40.18272248097739,39.94104181991945,-0.06546638055606735
39.80484862869771,40.97374376675553,39.76957504747893,1.9651843612754205,12.142813802483424,40.07258637170401,39.87557543936338,-0.07072681066566844
39.70310022005874,40.847937439509536,39.66672145554379,1.8048533058691,11.771194949442124,39.91493185649124,39.80484862869771,-0.10174840863897572
39.556898899211085,40.669490327231465,39.51840634303117,1.574819695822527,11.700366216612922,39.88184594834342,39.70310022005874,-0.14620132084765203
39.52520197759211,40.63282014737585,39.48751572006228,2.1359461390242136,11.92587143838932,39.81756543240298,39.556898899211085,-0.031696921618973306
39.46457372652862,40.56116083757633,39.426961733104,1.9886171254633964,11.65844273862016,39.682231866067745,39.52520197759211,-0.060628251063491234
39.33803021425932,40.4097704903174,39.2988948936265,1.6540811002015914,12.341081073012653,39.529369835542866,39.46457372652862,-0.1265435122693006
39.19477241612082,40.23953920784393,39.153797882663845,1.5603400031276269,12.150417724414533,39.39193462135341,39.33803021425932,-0.14325779813849948
39.065236046940974,40.087704025935125,39.02286379118411,1.6173187165405538,11.894342069924011,39.233623987604574,39.19477241612082,-0.12953636917984568
38.915962374123005,39.91311633393432,38.8717932547564,1.5079084427048244,12.573643045162864,39.13451468360754,39.065236046940974,-0.14927367281796933
38.82093876361244,39.80620706359644,38.77639822361374,1.7667627888783508,12.542323658106431,39.0543176804884,38.915962374123005,-0.09502361051056596
38.743206164008726,39.72100369913573,38.69874317832076,1.84490404834428,12.169348661333531,38.96559486068747,38.82093876361244,-0.07773259960371348
38.65749092474668,39.62637967922763,38.61291397808807,1.797964666577922,11.885527988686484,38.77363909608395,38.743206164008726,-0.0857152392620435
38.47619109228025,39.41554565300801,38.42918054296359,1.3123610546944473,12.572541247471158,38.5932342130594,38.65749092474668,-0.18129983246642922
38.30500535170152,39.21875781978362,38.25593946769305,1.3477549502616075,12.12316233773092,38.394872883524066,38.47619109228025,-0.1711857405787356
38.11674256341949,39.00256071448728,38.06531537266543,1.2478113469517864,12.240048242682176,38.23023775850232,38.30500535170152,-0.18826278828202447
37.95915017084173,38.825327697291314,37.90623540737391,1.385130478346377,11.72233945620168,38.02492136203556,38.11674256341949,-0.1575923925777616
37.763611531649566,38.60278995066911,37.70836260378801,1.1816040684783724,12.378587454615086,37.893040955329866,37.95915017084173,-0.19553863919216496
37.63549575455343,38.463947182983546,37.57967992845262,1.5018644257823026,12.208197686546471,37.72367498016959,37.763611531649566,-0.1281157770961343
37.47259259219272,38.28304107141155,37.41539127690451,1.316188620808798,12.303135386482944,37.58049734801697,37.63549575455343,-0.16290316236071334
37.3336260670065,38.13217058249299,37.27569539455144,1.421381785366277,12.587402817125724,37.45594259864231,37.47259259219272,-0.13896652518621977
37.21173555117287,38.00256230469402,37.15352994006003,1.4940555759838257,11.974681471266855,37.26025051965178,37.3336260670065,-0.12189051583362698
37.02401427397015,37.79279572919336,36.96394155579181,1.1534844937515896,12.297695896202676,37.122921693878205,37.21173555117287,-0.18772127720271925
36.88990236244528,37.649496157626594,36.82936656156275,1.404963724250392,11.583355017870575,37.014582012327025,37.02401427397015,-0.1341119115248759
36.78251907073696,37.53903155637934,36.72219540986478,1.526114398184788,12.370502098230457,36.82907152933752,36.88990236244528,-0.10738329170831662
36.60383318713433,37.34141133265568,36.54197006822256,1.1591712404962968,11.822614797660773,36.69334295842318,36.78251907073696,-0.1786858836026326
36.47089453167602,37.200447679143046,36.40868666445047,1.3719322268697531,12.357694488408086,36.49265966779982,36.60383318713433,-0.13293865545831096
36.27784734819619,36.986287071692615,36.21384458351066,1.0588982210217488,12.313282472248796,36.3668020674321,36.47089453167602,-0.19304718347982686
36.15366359867009,36.85710529459615,36.08963730903005,1.386022014839496,11.67072388952809,36.16007331788756,36.27784734819619,-0.12418374952609668
